season,race_name,event_date,circuit_name,country,driver,team,grid_position,qualifying_position,qualifying_time,finish_position,points_scored,championship_points,status,lap_number,lap_time,sector1_time,sector2_time,sector3_time,tyre_compound,tyre_life,is_new_tyre,pit_in_time,pit_out_time,pit_duration,air_temperature,track_temperature,humidity,pressure,rainfall,wind_speed,wind_direction,track_status
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,11.0,93.086,29.396,38.088,25.602,SOFT,14.0,False,,,,21.0,41.7,44.6,998.4,False,2.4,222,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,12.0,99.509,29.576999999999998,38.181,31.751,SOFT,15.0,False,3328.047,,,21.3,41.7,44.4,998.4,False,2.7,192,124
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,13.0,144.723,58.379,53.339,33.005,HARD,1.0,True,,3357.479,,21.4,41.7,43.3,998.4,False,4.0,239,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,14.0,129.879,38.927,48.16,42.792,HARD,2.0,True,,,,21.4,42.0,43.0,998.3,False,3.4,203,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,15.0,,45.794,67.68,37.828,HARD,3.0,True,,,,21.6,42.5,42.6,998.3,False,3.1,248,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,16.0,,49.237,72.652,37.522,HARD,4.0,True,,,,21.1,39.8,44.3,998.3,False,3.6,239,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,17.0,,44.643,71.085,37.814,HARD,5.0,True,,,,21.1,38.8,44.9,998.3,False,2.7,195,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,18.0,134.104,42.639,55.823,35.642,HARD,6.0,True,,,,21.3,41.0,45.0,998.3,False,3.1,198,41
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,19.0,95.95,30.655,39.068,26.227,HARD,7.0,True,,,,21.4,41.0,45.2,998.3,False,2.7,228,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,20.0,93.666,29.632,38.305,25.729,HARD,8.0,True,,,,21.3,40.0,45.8,998.2,False,1.1,244,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,21.0,92.635,29.213,38.009,25.413,HARD,9.0,True,,,,21.4,40.7,45.2,998.2,False,1.6,257,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,22.0,92.489,29.197,37.695,25.597,HARD,10.0,True,,,,21.9,41.6,44.7,998.2,False,1.8,223,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,23.0,91.939,29.128,37.391,25.42,HARD,11.0,True,,,,22.1,41.6,44.6,998.2,False,4.3,220,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,24.0,92.479,29.273,37.889,25.317,HARD,12.0,True,,,,21.5,39.9,45.4,998.3,False,3.8,201,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,25.0,92.431,29.352,37.788,25.291,HARD,13.0,True,,,,21.3,39.5,45.6,998.2,False,3.2,213,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,26.0,92.263,29.19,37.686,25.387,HARD,14.0,True,,,,21.1,39.3,45.7,998.3,False,2.9,207,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,27.0,92.336,29.163,37.777,25.396,HARD,15.0,True,,,,20.9,37.8,44.7,998.3,False,2.2,184,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,28.0,92.029,29.246,37.475,25.308,HARD,16.0,True,,,,20.9,37.9,45.5,998.3,False,2.0,203,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,29.0,91.785,29.297,37.265,25.223,HARD,17.0,True,,,,21.1,38.3,45.3,998.3,False,1.8,223,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,30.0,91.83,29.185,37.327,25.318,HARD,18.0,True,,,,21.2,38.3,44.8,998.2,False,2.6,211,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,31.0,91.96,29.465,37.271,25.224,HARD,19.0,True,,,,21.4,40.4,44.5,998.2,False,2.9,211,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,32.0,91.42,29.095,37.135,25.19,HARD,20.0,True,,,,21.5,40.5,44.7,998.1,False,2.6,192,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,33.0,91.401,29.179,37.174,25.048,HARD,21.0,True,,,,21.2,40.7,45.2,998.2,False,2.1,181,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,34.0,91.085,29.074,36.911,25.1,HARD,22.0,True,,,,21.1,41.1,44.0,998.2,False,2.5,225,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,35.0,91.77,29.331,37.127,25.312,HARD,23.0,True,,,,21.7,41.8,43.4,998.3,False,4.0,218,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,36.0,91.328,29.246,36.968,25.114,HARD,24.0,True,,,,21.9,41.8,43.5,998.3,False,4.0,203,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,37.0,92.152,29.292,36.861,25.999,HARD,25.0,True,,,,21.5,40.7,43.8,998.3,False,4.6,199,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,38.0,91.856,29.164,37.579,25.113,HARD,26.0,True,,,,21.3,40.2,44.1,998.3,False,4.3,209,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,39.0,91.186,29.042,36.904,25.24,HARD,27.0,True,,,,21.2,38.5,44.8,998.4,False,4.0,198,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,40.0,90.752,28.953,36.842,24.957,HARD,28.0,True,,,,21.2,38.5,44.8,998.4,False,4.0,198,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,41.0,90.609,28.809,36.774,25.026,HARD,29.0,True,,,,21.1,39.7,43.1,998.3,False,2.3,234,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,42.0,90.776,28.992,36.85,24.934,HARD,30.0,True,,,,21.6,40.2,42.7,998.3,False,3.3,216,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,43.0,90.973,29.238,36.709,25.026,HARD,31.0,True,,,,21.8,40.2,43.2,998.3,False,1.8,346,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,44.0,90.537,29.053,36.574,24.91,HARD,32.0,True,,,,21.8,39.1,43.3,998.2,False,2.9,221,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,45.0,90.761,29.215,36.721,24.825,HARD,33.0,True,,,,22.0,39.4,41.4,998.3,False,3.2,225,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,46.0,90.666,29.124,36.671,24.871,HARD,34.0,True,,,,22.1,38.7,43.3,998.1,False,2.7,228,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,47.0,90.601,29.137,36.588,24.876,HARD,35.0,True,,,,21.9,37.9,44.3,998.2,False,3.3,233,12
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,48.0,90.757,29.148,36.717,24.892,HARD,36.0,True,,,,21.6,37.6,44.9,998.2,False,1.9,221,21
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,49.0,92.228,29.122,36.989,26.117,HARD,37.0,True,,,,21.6,37.6,44.7,998.2,False,3.0,201,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,50.0,91.547,29.281,37.143,25.123,HARD,38.0,True,,,,21.4,37.3,45.3,998.1,False,2.8,230,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,51.0,91.225,29.215,36.933,25.077,HARD,39.0,True,,,,21.4,38.6,45.8,998.1,False,2.1,218,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,VET,Ferrari,10.0,10.0,86.339,10.0,1.0,1.0,Finished,52.0,91.782,29.113,36.92,25.749,HARD,40.0,True,,,,21.6,39.1,43.2,998.1,False,2.6,203,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,1.0,95.364,,37.3,25.097,MEDIUM,4.0,False,,,,21.0,42.3,43.8,998.6,False,3.5,208,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,2.0,126.276,35.498,54.625,36.153,MEDIUM,5.0,False,,,,20.9,42.3,43.8,998.6,False,4.7,179,124
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,3.0,,49.764,59.815,40.939,MEDIUM,6.0,False,,,,20.9,42.5,42.8,998.6,False,2.9,200,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,4.0,,47.204,65.191,40.909,MEDIUM,7.0,False,,,,21.1,41.3,43.3,998.4,False,3.7,246,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,5.0,138.71,43.576,58.886,36.248,MEDIUM,8.0,False,,,,21.3,42.0,43.3,998.7,False,3.4,209,41
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,6.0,90.858,29.036,36.847,24.975,MEDIUM,9.0,False,,,,21.1,40.9,44.5,998.5,False,2.7,239,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,7.0,91.622,29.389,37.036,25.197,MEDIUM,10.0,False,,,,21.2,41.3,44.4,998.6,False,3.1,256,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,8.0,90.961,29.102,36.767,25.092,MEDIUM,11.0,False,,,,21.4,42.3,44.7,998.6,False,3.8,204,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,9.0,91.039,29.178,36.767,25.094,MEDIUM,12.0,False,,,,21.2,42.2,44.5,998.6,False,3.4,197,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,10.0,90.883,29.192,36.696,24.995,MEDIUM,13.0,False,,,,21.1,42.2,44.6,998.6,False,3.4,192,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,11.0,90.518,29.083,36.559,24.876,MEDIUM,14.0,False,,,,21.1,42.1,43.8,998.4,False,2.6,197,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,12.0,90.968,29.174,36.723,25.071,MEDIUM,15.0,False,,,,21.3,41.7,44.4,998.4,False,2.7,192,12
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,13.0,128.489,40.965,53.816,33.708,MEDIUM,16.0,False,3426.539,,,21.3,41.7,44.2,998.4,False,3.4,208,24
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,14.0,,58.857,60.899,45.069,HARD,1.0,True,,3457.114,,21.4,42.0,43.0,998.3,False,3.4,203,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,15.0,,45.601,65.9,40.548,HARD,2.0,True,,,,21.6,42.5,42.6,998.3,False,3.1,248,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,16.0,,48.985,67.542,40.587,HARD,3.0,True,,,,21.1,39.8,44.3,998.3,False,3.6,239,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,17.0,,46.713,66.241,41.176,HARD,4.0,True,,,,21.1,38.8,44.9,998.3,False,2.7,195,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,18.0,142.431,42.859,61.157,38.415,HARD,5.0,True,,,,21.3,41.0,45.0,998.3,False,3.1,198,41
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,19.0,90.959,29.067,36.817,25.075,HARD,6.0,True,,,,21.4,41.0,45.2,998.3,False,2.7,228,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,20.0,90.392,28.877,36.513,25.002,HARD,7.0,True,,,,21.3,40.0,45.8,998.2,False,1.1,244,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,21.0,90.415,29.142,36.467,24.806,HARD,8.0,True,,,,21.4,40.7,45.2,998.2,False,1.6,257,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,22.0,90.058,28.824,36.427,24.807,HARD,9.0,True,,,,21.9,41.6,44.7,998.2,False,1.8,223,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,23.0,89.988,28.869,36.374,24.745,HARD,10.0,True,,,,22.1,41.6,44.6,998.2,False,4.3,220,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,24.0,90.506,29.297,36.436,24.773,HARD,11.0,True,,,,21.5,39.9,45.4,998.3,False,3.8,201,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,25.0,90.232,29.128,36.404,24.7,HARD,12.0,True,,,,21.3,39.5,45.6,998.2,False,3.2,213,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,26.0,90.444,29.155,36.394,24.895,HARD,13.0,True,,,,21.1,39.3,45.7,998.3,False,2.9,207,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,27.0,90.164,29.014,36.411,24.739,HARD,14.0,True,,,,21.1,38.7,44.8,998.2,False,3.6,216,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,28.0,89.764,28.915,36.231,24.618,HARD,15.0,True,,,,20.9,37.9,45.5,998.3,False,2.0,203,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,29.0,89.944,28.925,36.255,24.764,HARD,16.0,True,,,,21.0,39.1,45.2,998.3,False,2.5,228,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,30.0,89.934,28.996,36.311,24.627,HARD,17.0,True,,,,21.2,38.3,44.8,998.2,False,2.6,211,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,31.0,89.719,28.74,36.38,24.599,HARD,18.0,True,,,,21.3,39.1,45.0,998.2,False,1.9,231,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,32.0,89.617,28.816,36.158,24.643,HARD,19.0,True,,,,21.5,40.5,44.7,998.1,False,2.6,192,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,33.0,89.579,28.787,36.123,24.669,HARD,20.0,True,,,,21.4,40.5,44.2,998.2,False,3.2,193,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,34.0,89.608,28.783,36.179,24.646,HARD,21.0,True,,,,21.1,41.1,44.0,998.2,False,2.5,225,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,35.0,89.463,28.814,36.1,24.549,HARD,22.0,True,,,,21.3,41.3,44.1,998.2,False,3.5,222,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,36.0,89.765,28.848,36.119,24.798000000000002,HARD,23.0,True,,,,21.9,41.8,43.5,998.3,False,4.0,203,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,37.0,89.881,29.035,36.212,24.634,HARD,24.0,True,,,,21.8,41.0,42.6,998.2,False,4.5,191,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,38.0,89.508,28.763,36.208,24.537,HARD,25.0,True,,,,21.3,40.2,44.1,998.3,False,4.3,209,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,39.0,89.907,28.798000000000002,36.362,24.747,HARD,26.0,True,,,,21.3,40.2,44.1,998.3,False,4.3,209,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,40.0,89.892,28.782,36.291,24.819,HARD,27.0,True,,,,21.2,38.5,44.8,998.4,False,4.0,198,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,41.0,89.265,28.607,36.167,24.491,HARD,28.0,True,,,,20.9,38.8,44.4,998.2,False,2.7,210,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,42.0,89.296,28.671,36.084,24.541,HARD,29.0,True,,,,21.3,39.9,43.8,998.3,False,4.0,211,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,43.0,89.723,28.869,36.249,24.605,HARD,30.0,True,,,,21.6,40.2,42.7,998.3,False,3.3,216,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,44.0,89.78,28.958,36.242,24.58,HARD,31.0,True,,,,21.7,39.2,42.6,998.1,False,2.4,198,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,45.0,89.739,28.871,36.135,24.733,HARD,32.0,True,,,,21.8,39.1,43.3,998.2,False,2.9,221,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,46.0,90.164,29.137,36.322,24.705,HARD,33.0,True,,,,22.1,39.0,42.1,998.2,False,2.8,236,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,47.0,90.271,29.021,36.465,24.785,HARD,34.0,True,,,,22.1,38.7,43.3,998.1,False,2.7,228,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,48.0,91.797,29.062,37.719,25.016,HARD,35.0,True,,,,21.6,37.6,45.1,998.1,False,3.2,219,12
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,49.0,91.051,28.946,36.556,25.549,HARD,36.0,True,,,,21.6,37.6,44.9,998.2,False,1.9,221,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,50.0,126.242,42.168,51.92,32.154,HARD,37.0,True,7113.998,,,21.4,37.3,45.3,998.2,False,3.6,227,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,51.0,116.238,54.491,37.156,24.591,SOFT,4.0,False,,7147.576,,21.4,38.6,45.8,998.1,False,2.1,218,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,BOT,Mercedes,2.0,2.0,84.616,11.0,0.0,0.0,Finished,52.0,90.086,28.466,36.03,25.59,SOFT,5.0,False,,,,21.6,39.1,43.2,998.1,False,2.6,203,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,1.0,105.216,,40.47,27.515,MEDIUM,1.0,True,,,,21.0,42.3,43.8,998.6,False,3.5,208,12
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,2.0,137.923,50.045,50.392,37.486,MEDIUM,2.0,True,,,,20.9,42.3,43.8,998.6,False,4.7,179,24
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,3.0,,46.163,59.898,44.914,MEDIUM,3.0,True,,,,21.0,42.8,43.6,998.6,False,3.0,247,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,4.0,,46.652,66.396,41.202,MEDIUM,4.0,True,,,,21.1,41.3,43.3,998.4,False,3.7,246,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,5.0,123.937,43.381,49.426,31.13,MEDIUM,5.0,True,,,,21.3,42.0,43.3,998.7,False,3.4,209,41
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,6.0,95.055,29.957,38.723,26.375,MEDIUM,6.0,True,,,,21.1,40.9,44.5,998.5,False,2.7,239,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,7.0,94.479,30.007,38.14,26.332,MEDIUM,7.0,True,,,,21.2,41.3,44.4,998.6,False,3.1,256,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,8.0,93.527,29.538,38.151,25.838,MEDIUM,8.0,True,,,,21.4,42.3,44.7,998.6,False,3.8,204,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,9.0,93.881,29.797,38.377,25.707,MEDIUM,9.0,True,,,,21.2,42.2,44.5,998.6,False,3.4,197,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,10.0,93.647,29.742,38.062,25.843,MEDIUM,10.0,True,,,,21.1,42.2,44.6,998.6,False,3.4,192,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,11.0,93.694,30.115,37.883,25.696,MEDIUM,11.0,True,,,,21.0,41.7,44.6,998.4,False,2.4,222,1
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,12.0,103.329,29.942,39.239,34.148,MEDIUM,12.0,True,3336.978,,,21.3,41.7,44.4,998.4,False,2.7,192,124
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,13.0,144.811,61.007,50.447,33.357,HARD,1.0,True,,3366.283,,21.4,41.7,43.3,998.4,False,4.0,239,4
2020,British Grand Prix,2020-08-02,Silverstone,Great Britain,RUS,Williams,20.0,15.0,86.732,12.0,0.0,0.0,Finished,14.0,126.147,36.149,50.172,39.826,HARD,2.0,True,,,,21.4,42.0,43.0,998.3,False,3.4,203,4
