season,race_name,event_date,circuit_name,country,driver,team,grid_position,qualifying_position,qualifying_time,finish_position,points_scored,championship_points,status,lap_number,lap_time,sector1_time,sector2_time,sector3_time,tyre_compound,tyre_life,is_new_tyre,pit_in_time,pit_out_time,pit_duration,air_temperature,track_temperature,humidity,pressure,rainfall,wind_speed,wind_direction,track_status
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,1.0,99.07,,42.12,23.984,SOFT,1.0,True,,,,23.9,29.0,26.0,1010.4,False,0.3,13,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,2.0,97.853,31.582,42.159,24.112,SOFT,2.0,True,,,,23.8,29.0,27.0,1010.4,False,0.5,12,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,3.0,98.272,31.635,42.404,24.233,SOFT,3.0,True,,,,23.8,28.8,29.0,1010.2,False,0.4,13,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,4.0,98.414,31.619,42.482,24.313,SOFT,4.0,True,,,,23.8,28.7,31.0,1010.4,False,0.3,50,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,5.0,98.471,31.59,42.565,24.316,SOFT,5.0,True,,,,23.7,28.3,33.0,1010.4,False,0.2,314,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,6.0,98.712,31.627,42.652,24.433,SOFT,6.0,True,,,,23.6,28.3,34.0,1010.4,False,0.2,12,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,7.0,98.835,31.589,42.75,24.496,SOFT,7.0,True,,,,23.6,28.3,35.0,1010.4,False,0.3,354,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,8.0,98.951,31.744,42.811,24.396,SOFT,8.0,True,,,,23.5,28.1,36.0,1010.4,False,0.1,339,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,9.0,98.807,31.674,42.665,24.468,SOFT,9.0,True,,,,23.4,28.0,36.0,1010.4,False,0.2,26,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,10.0,99.123,31.789,42.769,24.565,SOFT,10.0,True,,,,23.3,28.0,36.0,1010.4,False,0.1,357,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,11.0,99.306,31.828,42.94,24.538,SOFT,11.0,True,,,,23.3,27.9,37.0,1010.4,False,0.1,258,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,12.0,99.256,31.879,42.818,24.559,SOFT,12.0,True,,,,23.2,27.9,37.0,1010.4,False,0.2,309,1
2022,Bahrain Grand Prix,2022-03-20,Sakhir,Bahrain,LEC,Ferrari,1.0,1.0,90.558,1.0,26.0,26.0,Finished,13.0,99.279,31.805,42.91,24.564,SOFT,13.0,True,,,,23.1,27.8,37.0,1010.5,False,0.1,8,1
