season,race_name,event_date,driver,grid_position,finish_position,points,team,avg_lap_time,std_lap_time,best_lap_time,avg_sector1,avg_sector2,avg_sector3,main_compound,pit_stop_count,status,avg_air_temp,avg_track_temp,avg_humidity,rain_probability,is_classified,position_gain
2019,Singapore Grand Prix,2019-09-22,RIC,20.0,14.0,0.0,Renault,112.14648148148147,8.442794766066195,105.915,31.112333333333332,45.6376393442623,40.387,MEDIUM,2,Finished,29.92295081967213,35.37213114754098,66.05573770491803,0.0,1,6.0
2019,Singapore Grand Prix,2019-09-22,RUS,18.0,20.0,0.0,Williams,111.06182352941175,7.743099690459837,108.285,30.580818181818184,42.57461764705882,37.69376470588235,HARD,2,Collision,30.045714285714283,35.92,65.25999999999999,0.0,0,-2.0
2019,Singapore Grand Prix,2019-09-22,SAI,7.0,12.0,0.0,McLaren,112.28381818181818,10.400597477657518,105.969,31.894566666666666,45.35519672131147,39.866672131147546,HARD,4,Finished,29.92459016393443,35.35081967213115,66.05245901639344,0.0,1,-5.0
2019,Singapore Grand Prix,2019-09-22,STR,16.0,13.0,0.0,Racing Point,112.66258181818182,9.498526801349753,104.896,31.9595,45.05715,39.91175,MEDIUM,6,Finished,29.92950819672131,35.373770491803285,66.07049180327868,0.0,1,3.0
2019,Singapore Grand Prix,2019-09-22,VER,4.0,3.0,15.0,Red Bull Racing,109.19864150943397,5.080046517406416,105.176,31.2388,45.06127868852459,40.355754098360656,HARD,2,Finished,29.934426229508198,35.381967213114756,66.03934426229509,0.0,1,1.0
2019,Singapore Grand Prix,2019-09-22,VET,3.0,1.0,25.0,Ferrari,108.84605660377359,4.7587238852412055,104.802,31.252599999999997,45.02072131147541,40.33349180327868,HARD,2,Finished,29.93606557377049,35.38360655737705,66.0327868852459,0.0,1,2.0
2019,Spanish Grand Prix,2019-05-12,ALB,11.0,11.0,0.0,Toro Rosso,86.45247692307693,10.174059681838678,81.028,25.503800000000002,32.386590909090906,29.69789393939394,MEDIUM,4,Finished,20.207575757575757,40.304545454545455,53.878787878787875,0.0,1,0.0
2019,Spanish Grand Prix,2019-05-12,BOT,1.0,2.0,18.0,Mercedes,87.18965151515151,14.518553056207798,78.737,25.087707692307692,32.42698484848485,29.62609090909091,SOFT,4,Finished,20.242424242424242,40.334848484848486,53.82727272727273,0.0,1,-1.0
2019,Spanish Grand Prix,2019-05-12,GAS,6.0,6.0,8.0,Red Bull Racing,87.42453030303031,13.313099858895141,80.536,25.406292307692308,32.434878787878795,29.519454545454547,SOFT,4,Finished,20.215151515151515,40.30909090909091,53.916666666666664,0.0,1,0.0
2019,Spanish Grand Prix,2019-05-12,GIO,18.0,16.0,0.0,Alfa Romeo Racing,87.85051515151515,7.9049594680854955,81.833,24.986953846153845,32.70428787878788,30.05709090909091,HARD,4,Finished,20.22121212121212,40.29848484848485,53.80909090909091,0.0,1,2.0
2019,Spanish Grand Prix,2019-05-12,GRO,7.0,10.0,1.0,Haas F1 Team,87.65278787878788,12.767143298947136,81.057,25.389215384615383,32.372469696969695,29.827439393939393,SOFT,4,Finished,20.206060606060603,40.29848484848485,53.918181818181814,0.0,1,-3.0
2019,Spanish Grand Prix,2019-05-12,HAM,2.0,1.0,26.0,Mercedes,86.07138461538462,13.62961643202532,78.492,25.173369230769232,32.39963636363637,29.523727272727275,SOFT,4,Finished,20.234848484848484,40.33939393939394,53.82575757575758,0.0,1,1.0
2019,Spanish Grand Prix,2019-05-12,HUL,0.0,13.0,0.0,Renault,87.72248484848485,11.401042080903663,81.282,25.116676923076923,32.71459090909091,29.741196969696972,MEDIUM,3,Finished,20.203030303030303,40.2939393939394,53.89545454545454,0.0,1,-13.0
2019,Spanish Grand Prix,2019-05-12,KUB,17.0,18.0,0.0,Williams,89.50021538461539,10.396162249377637,83.202,25.6520625,33.42769230769231,30.321046153846154,MEDIUM,4,+1 Lap,20.22,40.30307692307692,53.864615384615384,0.0,1,-1.0
2019,Spanish Grand Prix,2019-05-12,KVY,9.0,9.0,2.0,Toro Rosso,87.62877272727272,12.633940908758992,80.726,25.067553846153846,32.501106060606055,29.986363636363635,MEDIUM,4,Finished,20.207575757575757,40.29848484848485,53.875757575757575,0.0,1,0.0
2019,Spanish Grand Prix,2019-05-12,LEC,5.0,5.0,10.0,Ferrari,87.33036363636364,13.832612408737171,80.002,24.99867692307692,32.450303030303026,29.814666666666668,SOFT,4,Finished,20.225757575757576,40.32272727272728,53.874242424242425,0.0,1,0.0
2019,Spanish Grand Prix,2019-05-12,MAG,8.0,7.0,6.0,Haas F1 Team,87.55457575757576,11.977434284212707,80.77,25.054246153846154,32.495969696969695,29.929924242424242,SOFT,4,Finished,20.209090909090907,40.301515151515154,53.88787878787878,0.0,1,1.0
2019,Spanish Grand Prix,2019-05-12,NOR,10.0,20.0,0.0,McLaren,85.04761363636364,3.4671416631524914,82.561,24.068186046511627,31.617545454545454,29.18538636363636,SOFT,2,Collision,20.302222222222223,40.775555555555556,55.17777777777778,0.0,0,-10.0
2019,Spanish Grand Prix,2019-05-12,PER,15.0,15.0,0.0,Racing Point,87.83818181818181,11.846295788342246,81.859,25.235184615384615,32.78187878787878,29.733378787878788,SOFT,4,Finished,20.207575757575757,40.30909090909091,53.88787878787878,0.0,1,0.0
2019,Spanish Grand Prix,2019-05-12,RAI,14.0,14.0,0.0,Alfa Romeo Racing,87.76130303030303,11.107805692006645,81.382,25.03970769230769,32.8335,29.789863636363638,MEDIUM,4,Finished,20.207575757575757,40.300000000000004,53.92121212121212,0.0,1,0.0
2019,Spanish Grand Prix,2019-05-12,RIC,13.0,12.0,0.0,Renault,87.68486363636363,12.365064052073816,80.615,25.288046153846153,32.610424242424244,29.704272727272727,SOFT,4,Finished,20.209090909090907,40.30909090909091,53.906060606060606,0.0,1,1.0
2019,Spanish Grand Prix,2019-05-12,RUS,19.0,17.0,0.0,Williams,89.38812307692308,10.698170723463214,82.382,25.650828125,33.34006153846153,30.298861538461537,MEDIUM,4,+1 Lap,20.226153846153846,40.318461538461534,53.76615384615385,0.0,1,2.0
2019,Spanish Grand Prix,2019-05-12,SAI,12.0,8.0,4.0,McLaren,87.61795454545454,10.969698884348963,80.859,24.91566153846154,32.64077272727273,29.9805,SOFT,4,Finished,20.215151515151515,40.304545454545455,53.89848484848485,0.0,1,4.0
2019,Spanish Grand Prix,2019-05-12,STR,16.0,19.0,0.0,Racing Point,85.0343181818182,3.522868511251692,83.226,24.120906976744187,31.586113636363635,29.16784090909091,SOFT,2,Collision,20.302222222222223,40.782222222222224,55.16888888888889,0.0,0,-3.0
2019,Spanish Grand Prix,2019-05-12,VER,4.0,3.0,15.0,Red Bull Racing,87.24427272727273,13.72314987226997,79.769,25.083553846153848,32.4979393939394,29.609727272727273,SOFT,4,Finished,20.245454545454546,40.336363636363636,53.806060606060605,0.0,1,1.0
2019,Spanish Grand Prix,2019-05-12,VET,3.0,4.0,12.0,Ferrari,87.26681818181818,13.49400457286819,79.82,25.05590769230769,32.38277272727272,29.771212121212123,MEDIUM,4,Finished,20.23181818181818,40.31212121212121,53.875757575757575,0.0,1,-1.0
2019,United States Grand Prix,2019-11-03,ALB,6.0,5.0,10.0,Red Bull Racing,102.03019642857143,5.521696726779958,98.029,28.456436363636364,40.45016071428571,33.06733928571428,MEDIUM,6,Finished,21.673214285714288,29.0125,30.807142857142857,0.0,1,1.0
2019,United States Grand Prix,2019-11-03,BOT,1.0,1.0,25.0,Mercedes,100.63666071428572,3.7653435737322503,96.957,27.69958181818182,40.154892857142855,32.78905357142857,MEDIUM,4,Finished,21.678571428571427,29.010714285714283,30.68035714285714,0.0,1,0.0
2019,United States Grand Prix,2019-11-03,GAS,10.0,16.0,0.0,Toro Rosso,103.5385,5.479847039422879,100.85,28.534490566037736,40.77766666666667,34.180314814814814,HARD,4,Suspension,21.66296296296296,29.024074074074072,30.62037037037037,0.0,0,-6.0
2019,United States Grand Prix,2019-11-03,GIO,16.0,14.0,0.0,Alfa Romeo Racing,103.44441818181818,4.00345056582402,99.964,28.513314814814816,40.96127272727273,33.88632727272727,HARD,4,+1 Lap,21.674545454545452,29.014545454545452,30.752727272727274,0.0,1,2.0
2019,United States Grand Prix,2019-11-03,GRO,15.0,15.0,0.0,Haas F1 Team,103.76154545454546,3.4722559739773766,101.27,28.245018518518517,41.36870909090909,34.06681818181818,HARD,2,+1 Lap,21.680000000000003,29.010909090909088,30.752727272727274,0.0,1,0.0
2019,United States Grand Prix,2019-11-03,HAM,5.0,2.0,18.0,Mercedes,100.71073214285715,2.7754340560847996,98.446,27.429018181818183,40.305285714285716,32.950535714285714,HARD,2,Finished,21.667857142857144,29.014285714285712,30.651785714285715,0.0,1,3.0
2019,United States Grand Prix,2019-11-03,HUL,11.0,9.0,2.0,Renault,102.693,3.9716269779338327,98.437,28.249111111111112,40.62907272727273,33.73992727272727,HARD,4,+1 Lap,21.670909090909092,29.009090909090908,30.734545454545458,0.0,1,2.0
2019,United States Grand Prix,2019-11-03,KUB,19.0,19.0,0.0,Williams,106.32545161290322,4.096268927033556,103.83,29.057633333333335,42.11758064516129,35.01767741935484,HARD,3,Oil leak,21.56451612903226,29.187096774193545,27.580645161290324,0.0,0,0.0
2019,United States Grand Prix,2019-11-03,KVY,13.0,12.0,0.0,Toro Rosso,102.77127272727273,4.3176507091779275,98.969,28.354925925925926,40.58758181818182,33.7472,HARD,4,+1 Lap,21.669090909090908,29.005454545454544,30.736363636363638,0.0,1,1.0
2019,United States Grand Prix,2019-11-03,LEC,4.0,4.0,13.0,Ferrari,101.56949999999999,4.702357845707927,96.169,27.971600000000002,40.48094642857143,33.08960714285714,HARD,4,Finished,21.673214285714288,29.00357142857143,30.748214285714287,0.0,1,0.0
2019,United States Grand Prix,2019-11-03,MAG,12.0,18.0,0.0,Haas F1 Team,103.72925000000001,4.079022859128655,100.347,28.659607843137255,41.13034615384615,33.87665384615384,HARD,4,Brakes,21.662264150943393,29.026415094339626,30.547169811320753,0.0,0,-6.0
2019,United States Grand Prix,2019-11-03,NOR,8.0,7.0,6.0,McLaren,102.25744642857144,4.087578469281351,98.074,28.256054545454546,40.4718,33.449600000000004,HARD,4,Finished,21.678571428571427,29.008928571428573,30.776785714285715,0.0,1,1.0
2019,United States Grand Prix,2019-11-03,PER,0.0,10.0,1.0,Racing Point,102.80645454545454,3.1799900000901618,100.165,27.965407407407408,40.800763636363634,33.92292727272727,HARD,3,+1 Lap,21.667272727272728,29.012727272727272,30.714545454545455,0.0,1,-10.0
2019,United States Grand Prix,2019-11-03,RAI,17.0,11.0,0.0,Alfa Romeo Racing,102.82327272727272,3.7479109561665904,99.608,28.267685185185183,40.930090909090914,33.55449090909091,SOFT,4,+1 Lap,21.672727272727272,29.009090909090908,30.741818181818182,0.0,1,6.0
2019,United States Grand Prix,2019-11-03,RIC,9.0,6.0,8.0,Renault,102.25033928571429,2.7098286915112677,100.564,27.966963636363637,40.60171428571429,33.64416071428572,HARD,2,Finished,21.678571428571427,29.005357142857143,30.764285714285712,0.0,1,3.0
2019,United States Grand Prix,2019-11-03,RUS,18.0,17.0,0.0,Williams,104.78031481481482,4.367733343440168,101.239,28.90575471698113,41.45455555555555,34.33098148148148,HARD,4,+2 Laps,21.674074074074074,29.022222222222222,30.703703703703702,0.0,1,1.0
2019,United States Grand Prix,2019-11-03,SAI,7.0,8.0,4.0,McLaren,102.62183636363636,2.865397521149335,100.844,28.0685,40.66187272727272,33.83398181818182,HARD,2,+1 Lap,21.661818181818184,29.009090909090908,30.727272727272727,0.0,1,-1.0
2019,United States Grand Prix,2019-11-03,STR,14.0,13.0,0.0,Racing Point,103.22863636363635,4.222916866967648,100.38,28.467407407407407,40.750963636363636,33.91969090909091,SOFT,4,+1 Lap,21.681818181818183,29.023636363636363,30.747272727272726,0.0,1,1.0
2019,United States Grand Prix,2019-11-03,VER,3.0,3.0,15.0,Red Bull Racing,100.72598214285713,3.636973669467872,98.214,27.652654545454546,40.18907142857143,32.88021428571428,MEDIUM,4,Finished,21.678571428571427,29.00714285714286,30.676785714285717,0.0,1,0.0
2019,United States Grand Prix,2019-11-03,VET,2.0,20.0,0.0,Ferrari,103.30428571428571,1.6402178426747358,102.165,27.800857142857144,41.10071428571428,34.24914285714286,MEDIUM,1,Suspension,21.425,28.95,26.0875,0.0,0,-18.0
2020,70th Anniversary Grand Prix,2020-08-09,ALB,9.0,5.0,10.0,Red Bull Racing,92.71421153846154,4.292135627923674,89.477,29.74294117647059,37.49671153846154,25.390326923076923,HARD,4,Finished,25.846153846153847,43.66153846153846,57.04423076923077,0.0,1,4.0
2020,70th Anniversary Grand Prix,2020-08-09,BOT,1.0,3.0,15.0,Mercedes,92.33123076923077,3.918964852397736,89.765,29.81729411764706,37.335442307692304,25.15298076923077,HARD,4,Finished,25.832692307692305,43.67884615384616,57.10192307692308,0.0,1,-2.0
2020,70th Anniversary Grand Prix,2020-08-09,GAS,7.0,11.0,0.0,AlphaTauri,93.31990384615385,4.336579379656665,90.092,29.975490196078432,37.90538461538461,25.37275,HARD,4,Finished,25.83076923076923,43.65384615384615,57.08653846153846,0.0,1,-4.0
2020,70th Anniversary Grand Prix,2020-08-09,GIO,19.0,17.0,0.0,Alfa Romeo Racing,94.3726862745098,4.0339171805588485,91.826,30.17102,38.25241176470588,25.8356862745098,HARD,4,+1 Lap,25.847058823529412,43.721568627450985,57.01960784313726,0.0,1,2.0
2020,70th Anniversary Grand Prix,2020-08-09,GRO,13.0,16.0,0.0,Haas F1 Team,94.25896078431373,4.657380637056775,90.793,30.2042,38.22180392156863,25.716764705882355,HARD,4,+1 Lap,25.83921568627451,43.688235294117646,57.062745098039215,0.0,1,-3.0
2020,70th Anniversary Grand Prix,2020-08-09,HAM,2.0,2.0,19.0,Mercedes,92.17921153846153,3.7942901340093576,88.451,29.822039215686274,37.23375,25.09796153846154,HARD,4,Finished,25.826923076923077,43.68653846153846,57.11923076923077,0.0,1,0.0
2020,70th Anniversary Grand Prix,2020-08-09,HUL,3.0,7.0,6.0,Racing Point,93.03738461538462,4.587002430798446,90.087,30.26729411764706,37.39634615384615,25.32696153846154,HARD,6,Finished,25.846153846153847,43.675,57.05576923076923,0.0,1,-4.0
2020,70th Anniversary Grand Prix,2020-08-09,KVY,16.0,10.0,1.0,AlphaTauri,93.30119230769232,4.237474497758697,90.738,29.961470588235297,37.76267307692308,25.46821153846154,HARD,4,Finished,25.84807692307692,43.65576923076923,57.04230769230769,0.0,1,6.0
2020,70th Anniversary Grand Prix,2020-08-09,LAT,18.0,19.0,0.0,Williams,94.40188235294117,4.723644451679485,89.95,30.441619999999997,38.169,25.672607843137257,HARD,6,+1 Lap,25.85490196078431,43.71372549019608,56.98431372549019,0.0,1,-1.0
2020,70th Anniversary Grand Prix,2020-08-09,LEC,8.0,4.0,12.0,Ferrari,92.52465384615385,3.4127769320059618,90.552,29.28149019607843,37.707730769230764,25.448442307692307,HARD,2,Finished,25.842307692307692,43.68269230769231,57.0326923076923,0.0,1,4.0
2020,70th Anniversary Grand Prix,2020-08-09,MAG,17.0,20.0,0.0,Haas F1 Team,95.24102325581396,4.714200333583689,91.83,30.515833333333333,38.766860465116274,25.84732558139535,HARD,5,Retired,25.78837209302326,43.699999999999996,57.10930232558139,0.0,0,-3.0
2020,70th Anniversary Grand Prix,2020-08-09,NOR,10.0,9.0,2.0,McLaren,93.22186538461538,4.28583018717355,90.698,30.01819607843137,37.614865384615385,25.513884615384615,HARD,4,Finished,25.83653846153846,43.6576923076923,57.059615384615384,0.0,1,1.0
2020,70th Anniversary Grand Prix,2020-08-09,OCO,14.0,8.0,4.0,Renault,93.20703846153846,3.083923722776467,90.575,29.726705882352938,37.81694230769231,25.564500000000002,HARD,2,Finished,25.85,43.66346153846154,57.05576923076923,0.0,1,6.0
2020,70th Anniversary Grand Prix,2020-08-09,RAI,20.0,15.0,0.0,Alfa Romeo Racing,94.21641176470588,3.3322078457171367,91.756,29.95526,38.38043137254902,25.748745098039215,HARD,2,+1 Lap,25.83921568627451,43.68627450980392,57.04705882352941,0.0,1,5.0
2020,70th Anniversary Grand Prix,2020-08-09,RIC,5.0,14.0,0.0,Renault,93.89498039215687,4.815715587491422,91.168,30.534940000000002,37.927921568627454,25.384098039215687,MEDIUM,6,+1 Lap,25.83137254901961,43.666666666666664,57.09411764705883,0.0,1,-9.0
2020,70th Anniversary Grand Prix,2020-08-09,RUS,15.0,18.0,0.0,Williams,94.38998039215687,4.826451783619916,91.408,30.52326,38.171254901960786,25.577470588235293,HARD,6,+1 Lap,25.849019607843136,43.71372549019608,57.029411764705884,0.0,1,-3.0
2020,70th Anniversary Grand Prix,2020-08-09,SAI,12.0,13.0,0.0,McLaren,93.38582692307692,4.747909573949169,90.556,30.011627450980395,37.70636538461538,25.58032692307692,HARD,4,Finished,25.838461538461537,43.64807692307692,57.10961538461538,0.0,1,-1.0
2020,70th Anniversary Grand Prix,2020-08-09,STR,6.0,6.0,8.0,Racing Point,92.7794423076923,3.7540698459633175,90.379,29.91758823529412,37.40544230769231,25.402173076923077,HARD,4,Finished,25.846153846153847,43.676923076923075,57.04615384615385,0.0,1,0.0
2020,70th Anniversary Grand Prix,2020-08-09,VER,4.0,1.0,25.0,Red Bull Racing,91.96140384615386,4.051501102881695,89.465,29.691352941176472,37.11373076923077,25.10659615384615,HARD,4,Finished,25.832692307692305,43.690384615384616,57.05769230769231,0.0,1,3.0
2020,70th Anniversary Grand Prix,2020-08-09,VET,11.0,12.0,0.0,Ferrari,93.37236538461539,4.281251745802285,90.785,29.706392156862748,37.96455769230769,25.48948076923077,HARD,4,Finished,25.851923076923075,43.66346153846154,57.05576923076923,0.0,1,-1.0
2020,Abu Dhabi Grand Prix,2020-12-13,ALB,5.0,4.0,12.0,Red Bull Racing,103.70481132075471,7.342727632092875,101.227,18.58737037037037,44.75949090909091,42.20861818181818,HARD,2,Finished,23.027272727272727,27.029090909090908,57.04909090909091,0.0,1,1.0
2020,Abu Dhabi Grand Prix,2020-12-13,BOT,2.0,2.0,18.0,Mercedes,102.55140384615385,3.6635422013621426,101.131,18.500777777777778,45.00125454545454,41.99545454545454,HARD,2,Finished,23.025454545454547,27.04,57.03636363636364,0.0,1,0.0
2020,Abu Dhabi Grand Prix,2020-12-13,FIT,17.0,19.0,0.0,Haas F1 Team,108.36032692307693,8.644370124642395,101.707,20.23476923076923,45.50643396226415,43.58066037735849,HARD,6,+2 Laps,23.028301886792452,27.045283018867927,57.028301886792455,0.0,1,-2.0
2020,Abu Dhabi Grand Prix,2020-12-13,GAS,9.0,8.0,4.0,AlphaTauri,105.92627777777778,8.714325004260186,102.474,18.836111111111112,45.08583636363636,42.87994545454546,HARD,2,Finished,23.01818181818182,27.01818181818182,57.07454545454545,0.0,1,1.0
2020,Abu Dhabi Grand Prix,2020-12-13,GIO,14.0,16.0,0.0,Alfa Romeo Racing,107.82187037037038,10.35107018812466,101.675,19.078603773584906,45.452333333333335,43.19405555555555,HARD,2,+1 Lap,23.01851851851852,27.03518518518519,57.08148148148148,0.0,1,-2.0
2020,Abu Dhabi Grand Prix,2020-12-13,HAM,3.0,3.0,15.0,Mercedes,102.71515384615385,3.926824398699312,101.42,18.44211111111111,44.8759090909091,42.21443636363636,HARD,2,Finished,23.025454545454547,27.038181818181815,57.03636363636364,0.0,1,0.0
2020,Abu Dhabi Grand Prix,2020-12-13,KVY,7.0,11.0,0.0,AlphaTauri,106.22296226415094,8.397522395514287,102.704,18.871169811320755,45.1885925925926,43.123999999999995,HARD,2,+1 Lap,23.02962962962963,27.03518518518519,56.99444444444444,0.0,1,-4.0
2020,Abu Dhabi Grand Prix,2020-12-13,LAT,18.0,17.0,0.0,Williams,107.08262264150943,8.024368583418543,102.497,19.306173076923077,45.239703703703704,43.19966666666667,MEDIUM,4,+1 Lap,23.014814814814812,27.038888888888888,57.12592592592593,0.0,1,1.0
2020,Abu Dhabi Grand Prix,2020-12-13,LEC,12.0,13.0,0.0,Ferrari,107.4577962962963,10.858018335095444,101.908,19.1351320754717,45.19953703703704,43.04351851851852,HARD,2,+1 Lap,23.022222222222222,27.03518518518519,57.04074074074074,0.0,1,-1.0
2020,Abu Dhabi Grand Prix,2020-12-13,MAG,20.0,18.0,0.0,Haas F1 Team,108.89605555555555,10.178514560447057,101.999,19.519169811320758,45.85048148148148,43.42637037037037,HARD,4,+1 Lap,23.01666666666667,27.024074074074072,57.12222222222222,0.0,1,2.0
2020,Abu Dhabi Grand Prix,2020-12-13,NOR,4.0,5.0,10.0,McLaren,104.5402641509434,7.0520265558396025,101.964,18.65451851851852,45.127818181818185,42.517981818181816,HARD,2,Finished,23.023636363636363,27.029090909090908,57.07636363636363,0.0,1,-1.0
2020,Abu Dhabi Grand Prix,2020-12-13,OCO,10.0,9.0,2.0,Renault,106.19277777777778,8.643888209807425,102.894,18.8655,45.34769090909091,42.79852727272727,HARD,2,Finished,23.01818181818182,27.010909090909088,57.07454545454545,0.0,1,1.0
2020,Abu Dhabi Grand Prix,2020-12-13,PER,19.0,20.0,0.0,Racing Point,106.629375,5.018504869480542,103.263,18.40957142857143,44.46175,42.891375,HARD,0,Transmission,23.544444444444444,28.95555555555556,51.766666666666666,0.0,0,-1.0
2020,Abu Dhabi Grand Prix,2020-12-13,RAI,15.0,12.0,0.0,Alfa Romeo Racing,106.33733962264151,8.170737893764073,102.148,18.983641509433962,45.305537037037034,42.917,HARD,2,+1 Lap,23.02592592592593,27.03148148148148,57.01296296296296,0.0,1,3.0
2020,Abu Dhabi Grand Prix,2020-12-13,RIC,11.0,7.0,7.0,Renault,105.74912962962964,9.300407566736387,100.926,19.019000000000002,45.126836363636365,42.365345454545455,HARD,2,Finished,23.025454545454547,27.02,57.06,0.0,1,4.0
2020,Abu Dhabi Grand Prix,2020-12-13,RUS,16.0,15.0,0.0,Williams,106.89790566037736,8.075841583351576,103.328,19.00690566037736,45.411833333333334,43.27987037037037,HARD,2,+1 Lap,23.02037037037037,27.03148148148148,57.0574074074074,0.0,1,1.0
2020,Abu Dhabi Grand Prix,2020-12-13,SAI,6.0,6.0,8.0,McLaren,105.49,9.156719209369987,101.947,18.65062962962963,45.28518181818182,42.445654545454545,HARD,2,Finished,23.023636363636363,27.027272727272727,57.07636363636363,0.0,1,0.0
2020,Abu Dhabi Grand Prix,2020-12-13,STR,8.0,10.0,1.0,Racing Point,106.14994444444444,8.750942701598875,101.866,18.697092592592593,45.48418181818182,42.86458181818182,HARD,2,Finished,23.01818181818182,27.010909090909088,57.06545454545454,0.0,1,-2.0
2020,Abu Dhabi Grand Prix,2020-12-13,VER,1.0,1.0,25.0,Red Bull Racing,102.16655769230769,3.4437457799039617,100.958,18.581333333333333,44.78416363636364,41.85296363636364,HARD,2,Finished,23.029090909090908,27.047272727272727,57.00727272727273,0.0,1,0.0
2020,Abu Dhabi Grand Prix,2020-12-13,VET,13.0,14.0,0.0,Ferrari,107.62733333333334,10.791391130354873,101.475,19.186905660377356,45.36446296296296,42.991814814814816,HARD,2,+1 Lap,23.02777777777778,27.03333333333333,56.97592592592592,0.0,1,-1.0
2020,Austrian Grand Prix,2020-07-05,ALB,4.0,13.0,0.0,Red Bull Racing,78.24327419354839,16.050082861917105,68.432,19.67745,34.56727868852459,24.111475409836064,SOFT,6,Electronics,28.88095238095238,51.701587301587296,33.68888888888889,0.0,0,-9.0
2020,Austrian Grand Prix,2020-07-05,BOT,1.0,1.0,25.0,Mercedes,77.28198507462686,17.022566889273005,67.657,19.513446153846154,34.05024242424242,23.830212121212124,HARD,4,Finished,28.92205882352941,51.50147058823529,33.627941176470586,0.0,1,0.0
2020,Austrian Grand Prix,2020-07-05,GAS,12.0,7.0,6.0,AlphaTauri,77.53686363636363,14.149931823577393,69.025,19.497153846153847,34.1505,23.87746153846154,HARD,4,Finished,28.940298507462686,51.505970149253734,33.63880597014926,0.0,1,5.0
2020,Austrian Grand Prix,2020-07-05,GIO,18.0,9.0,2.0,Alfa Romeo Racing,77.55839393939394,14.605154900164834,68.796,19.471061538461537,34.01107692307692,24.0902,HARD,5,Finished,28.932835820895523,51.5089552238806,33.65970149253731,0.0,1,9.0
2020,Austrian Grand Prix,2020-07-05,GRO,15.0,16.0,0.0,Haas F1 Team,75.82711363636363,11.250645681142059,70.228,18.743627906976744,34.04488636363636,22.932159090909092,HARD,3,Brakes,28.825,52.60681818181818,33.684090909090905,0.0,0,-1.0
2020,Austrian Grand Prix,2020-07-05,HAM,5.0,4.0,12.0,Mercedes,77.40769696969697,16.729841628722745,67.712,19.190375,34.37712307692308,23.935815384615385,HARD,4,Finished,28.916417910447763,51.51940298507463,33.67761194029851,0.0,1,1.0
2020,Austrian Grand Prix,2020-07-05,KVY,13.0,12.0,0.0,AlphaTauri,77.96240625,14.194049413503404,69.135,19.702984126984127,34.120515625,24.132285714285715,HARD,6,Suspension,28.924615384615382,51.613846153846154,33.636923076923075,0.0,0,1.0
2020,Austrian Grand Prix,2020-07-05,LAT,20.0,11.0,0.0,Williams,77.66481818181818,13.65340145831133,69.662,19.76953846153846,34.02051515151515,23.8114696969697,HARD,6,Finished,28.913432835820895,51.46417910447761,33.71492537313433,0.0,1,9.0
2020,Austrian Grand Prix,2020-07-05,LEC,7.0,2.0,18.0,Ferrari,77.35977272727273,15.053947759048716,67.901,19.403938461538463,34.08318181818182,23.87443076923077,HARD,6,Finished,28.917910447761194,51.5044776119403,33.67164179104478,0.0,1,5.0
2020,Austrian Grand Prix,2020-07-05,MAG,16.0,17.0,0.0,Haas F1 Team,71.85952631578948,1.960469852085375,70.72,17.80011111111111,31.819777777777777,22.00888888888889,MEDIUM,0,Brakes,28.860000000000003,53.545,33.86,0.0,0,-1.0
2020,Austrian Grand Prix,2020-07-05,NOR,3.0,3.0,16.0,McLaren,77.42278787878787,15.332304561099498,67.475,19.445507692307693,34.06789393939393,23.926415384615385,HARD,6,Finished,28.914925373134327,51.505970149253734,33.67910447761194,0.0,1,0.0
2020,Austrian Grand Prix,2020-07-05,OCO,14.0,8.0,4.0,Renault,77.50027272727273,13.607245106978803,68.912,19.104,34.27967692307693,24.133984615384616,HARD,4,Finished,28.93134328358209,51.50149253731343,33.66119402985075,0.0,1,6.0
2020,Austrian Grand Prix,2020-07-05,PER,6.0,6.0,8.0,Racing Point,77.49086363636364,15.504109765712853,68.305,19.25743076923077,34.29369696969697,23.94166153846154,MEDIUM,4,Finished,28.916417910447763,51.51194029850747,33.667164179104475,0.0,1,0.0
2020,Austrian Grand Prix,2020-07-05,RAI,19.0,14.0,0.0,Alfa Romeo Racing,75.56174468085106,11.06364900585243,69.031,18.95044680851064,33.02760416666667,23.400333333333332,HARD,4,Wheel,28.797959183673466,52.097959183673474,33.704081632653065,0.0,0,5.0
2020,Austrian Grand Prix,2020-07-05,RIC,10.0,19.0,0.0,Renault,73.8795,8.028763376986292,70.61,17.474,32.59666666666667,23.54609090909091,SOFT,1,Overheating,28.733333333333334,53.84166666666667,34.13333333333333,0.0,0,-9.0
2020,Austrian Grand Prix,2020-07-05,RUS,17.0,15.0,0.0,Williams,74.34632558139535,11.150744478073307,69.317,18.61620930232558,32.80118181818182,22.752454545454547,HARD,2,Fuel pressure,28.773333333333333,52.28888888888889,33.7,0.0,0,2.0
2020,Austrian Grand Prix,2020-07-05,SAI,8.0,5.0,10.0,McLaren,77.45319696969698,15.089235464365565,67.974,19.415399999999998,34.08325757575757,23.953338461538465,HARD,6,Finished,28.919402985074626,51.507462686567166,33.66119402985075,0.0,1,3.0
2020,Austrian Grand Prix,2020-07-05,STR,9.0,18.0,0.0,Racing Point,72.34753333333333,2.918787685389427,70.326,18.000714285714285,31.912133333333333,22.238857142857142,SOFT,1,Engine,28.866666666666667,53.733333333333334,33.94666666666667,0.0,0,-9.0
